,x,chi_1,t_1,chi_2,t_2,chi_3,t_3,chi_4,t_4,chi_5,t_5,chi_6,t_6,chi_7,t_7,chi_8,t_8,chi_9,t_9,chi_10,t_10,chi_11,t_11
299,7.482482482482483,0.003460085136635942,0.005585604559858893,0.011862318425007335,0.0022646334941071626,0.02589002642277645,0.000950695361501544,0.0443797949083733,0.0004305549043108596,0.06457388972647779,0.00020918013306599401,0.08301775949451717,0.00010798402754694467,0.09663459974082515,5.8725205329143646e-05,0.10352982185877811,3.3407849886645225e-05,0.10329524282320436,1.976663392644675e-05,0.0968325098091049,1.2106811471042629e-05,0.0858783161053779,7.646188065971864e-06
300,7.507507507507508,0.0034113606577826864,0.005549077333220933,0.011714815756231,0.002242834786923677,0.025610815749119307,0.0009387180472387358,0.04397453361948576,0.00042389682205452026,0.06409113050330154,0.00020536723092294426,0.08253478532185765,0.00010572765494991745,0.09623292868363598,5.7346827350907635e-05,0.10327175340572776,3.25405441795737e-05,0.10320991922311876,1.9205890886732027e-05,0.0969141830008707,1.1735171627225602e-05,0.08609436037964532,7.394240899385806e-06
301,7.532532532532533,0.003363340996123707,0.005512905153197219,0.011569147217724703,0.002221312512629147,0.025334475471302232,0.0009269267896822881,0.04357248889558479,0.00041736048057724133,0.06361092022741045,0.00020163416434734543,0.08205279753235123,0.00010352430697719364,0.09583026520746023,5.600425187127902e-05,0.10301089446629007,3.169784040181944e-05,0.10312065575377345,1.8662350713736547e-05,0.09699161422157569,1.1375764870498982e-05,0.08630663269348735,7.151132781118616e-06
302,7.557557557557558,0.0033160155783670936,0.005477083460387856,0.011425290002891957,0.0022000623422564307,0.025060978595266844,0.000915318168493075,0.04317364340432145,0.0004109433217493587,0.06313326272748235,0.00019797905302354433,0.08157182374940616,0.00010137260469527481,0.0954266533718702,5.469646294341336e-05,0.10274729217684626,3.0878984039305185e-05,0.10302748934042898,1.8135447662692067e-05,0.09706482181371233,1.102816263660274e-05,0.08651513118899327,6.9165356776085274e-06
303,7.582582582582583,0.0032693739978678165,0.005441607767906516,0.01128322158872619,0.0021790800271880785,0.024790298332180903,0.0009038888356494621,0.04277797974704751,0.00040464284792821997,0.06265816145020699,0.00019440006564746385,0.0810918910370082,9.92712083421433e-05,0.09502213673379734,5.3422475781787447e-05,0.10248099342765055,3.008324537430581e-05,0.10293045699392463,1.7624635781760934e-05,0.09713382447628283,1.0691952235345506e-05,0.0867198544910443,6.6901343585918025e-06
304,7.6076076076076085,0.0032234060118214595,0.005406473660009456,0.011142919732284425,0.002158361397438394,0.024522408097941033,0.0008926355137254451,0.04238548046314396,0.0003984566203749237,0.06218561946758485,0.0001908954185311751,0.08061302590587942,9.721881612480709e-05,0.09461675834907804,5.2181335738434105e-05,0.10221204485897291,2.930991861899446e-05,0.1028295958033739,1.712938818035568e-05,0.09719864125728152,1.03667362326576e-05,0.08692080170232909,6.471625874353392e-06
305,7.6326326326326335,0.0031781015385094354,0.005371676790754476,0.011004362467204818,0.002137902359976922,0.024257281512647114,0.0008815549942142025,0.04199612803425262,0.00039238225771633225,0.061715639484128865,0.00018746337425039423,0.0801352543196137,9.521416305636332e-05,0.09421056077407058,5.0972117314916054e-05,0.10194049285736646,2.855832108095544e-05,0.10272494292897023,1.6649196325860926e-05,0.09725929154622362,1.0052131857785034e-05,0.08711797239833136,6.260719055192185e-06
306,7.6576576576576585,0.003133450654594658,0.005337212882689097,0.010867528100267492,0.002117698897092256,0.023994892400049216,0.000870644135895756,0.04160990488841159,0.000386417434450961,0.06124822384396944,0.00018410224033348915,0.07965860170078796,9.325601983120263e-05,0.09380358606734064,4.979392320872373e-05,0.10166638355205669,2.7827792359426257e-05,0.10261653559490284,1.618356936760679e-05,0.09731579506672097,9.747770434561227e-06,0.08731136662228975,6.057134032123068e-06
307,7.6826826826826835,0.0030894435924665913,0.005303077725567218,0.010732395207998138,0.002097747064795091,0.023735214786968068,0.0008598998632474659,0.04122679340409697,0.000380559879497388,0.060783374537864455,0.000180810367990634,0.07918309293704809,9.134319173702462e-05,0.09339587579141338,4.864588339283077e-05,0.1013897628114521,2.7117693571082366e-05,0.102504411082382,1.5732033486991115e-05,0.09736817186910597,9.453296835739634e-06,0.08750098488013369,5.860601777882447e-06
308,7.7077077077077085,0.0030460707376347316,0.0052692671750935866,0.010598942633313851,0.0020780429912594725,0.023478222902690152,0.0008493191648961379,0.04084677591417251,0.00037480737478388064,0.060321093210114834,0.0001775861508817933,0.0787087523871693,8.947451760238603e-05,0.09298747101459154,4.752715422719122e-05,0.10111067623977374,2.642740660422455e-05,0.10238860672277339,1.5294131272694422e-05,0.09741644232310534,9.16836895941479e-06,0.08768682813539716,5.670863667346188e-06
309,7.7327327327327335,0.003003322626169545,0.005235777151695356,0.010467149482210667,0.0020585828753012375,0.0232238911783381,0.0008388990921105451,0.04046983470974846,0.0003691577538779707,0.059861381165385995,0.00017442802392226807,0.07823560388708885,8.764886877854846e-05,0.0925784123128342,4.6436917601008334e-05,0.10082916917380072,2.5756333400275732e-05,0.10226915989084003,1.4869421119975577e-05,0.09746062711056187,8.89265722660204e-06,0.08786889780410839,5.487671056509175e-06
310,7.7577577577577586,0.0029611899421898165,0.005202603639320111,0.010336995120492295,0.0020393629848926478,0.02297219424621732,0.0008286367573332134,0.040095952043951597,0.00036360890065475734,0.059404239375436825,0.000171334462124575,0.07776367075591216,8.586514815443693e-05,0.09216873977169886,4.5374380104650184e-05,0.10054528667973295,2.5103895261537555e-05,0.10214610799809316,1.4457476653078575e-05,0.09750074721820949,8.625844099086216e-06,0.0880471957496633,5.3107848792141536e-06
311,7.782782782782784,0.00291966351539561,0.0051697426842596825,0.010208459170539525,0.002020379655712274,0.022723106939140002,0.0008185293327503532,0.039725110135608026,0.00035815874800275345,0.058949668485756945,0.00016830397947547741,0.07729297580188998,8.412228920356705e-05,0.09175849298834035,4.433877223013e-05,0.100259073550166,2.4469532184198933e-05,0.10201948848625003,1.4057886169821607e-05,0.09753682393049802,8.36762361668873e-06,0.08822172427767697,5.1399752608542695e-06
312,7.807807807807809,0.0028787343186457903,0.005137190393999141,0.010081521508119801,0.002001629289729191,0.02247660428972691,0.0008085740488988493,0.039357291172840064,0.00035280527656613087,0.05849766882211206,0.0001653351278470235,0.07682354132836651,8.241925506183618e-05,0.09134771107356837,4.3329347599111276e-05,0.09997057430117764,2.385270221562959e-05,0.10188933882079697,1.3670252107478034e-05,0.09756887882247064,8.117700953139098e-06,0.08839248613082151,4.975021148308518e-06
313,7.832832832832834,0.0028383934655793522,0.005104942936090366,0.00995616225923648,0.0019831083538205917,0.02223266152968813,0.0007987681933092619,0.03899247731657932,0.0003475465135222585,0.05804824039700022,0.0001624264959404898,0.07635538913969799,8.075503763511731e-05,0.09093643265395925,4.2345382217436434e-05,0.09967983316952571,2.3252880835029837e-05,0.10175569648466057,1.3294190529096213e-05,0.09759693375269496,7.875791989772524e-06,0.0885594844836469,4.815709955402876e-06
314,7.857857857857859,0.0027986322082795387,0.005072996537049572,0.009832361797017249,0.001964813378421937,0.02199125408908347,0.0007891091091838186,0.03863065070399671,0.0003423805313934607,0.05760138291601773,0.0001595767082621632,0.07588854054714068,7.912865673563132e-05,0.09052469587402188,4.1386173755217205e-05,0.0993868941099523,2.2669560356545205e-05,0.10161859897198218,1.2929330629440751e-05,0.09762101085624697,7.641622906308657e-06,0.08872272293738846,4.661837223221523e-06
315,7.882882882882884,0.002759441934980008,0.005041347481278244,0.009710100738641248,0.0019467409562087942,0.021752357595563123,0.0007795941941084123,0.038271793451851756,0.00033730544689196157,0.057157095784137316,0.00015678442412993496,0.07542301637470787,7.753915924611124e-05,0.09011253839841474,4.045104085156005e-05,0.09909180079259666,2.210224935398992e-05,0.10147808378199846,1.2575314259771484e-05,0.09764113253775004,7.414929787999107e-06,0.08888220551476347,4.5132062946229525e-06
316,7.907907907907909,0.0027208141678121745,0.0050099921100068955,0.0095893599423044,0.0019288877408095392,0.021515947873589767,0.0007702208987976414,0.037915887659762136,0.00033231941979701245,0.05671537811189827,0.00015404833670971152,0.07495883696499524,7.59856183108067e-05,0.08969999741421347,3.953932244303685e-05,0.09879459660051092,2.1550472106357397e-05,0.10133418841302537,1.2231795470709177e-05,0.09765732146446898,7.195458248461848e-06,0.0890379366547547,4.369628002344797e-06
